miRNA_ID	Target_ID	Score	Total_Mispair	Seed_Mispair	Pred_Cleav
ath-miR2111b-5p	AT3G27150.1	2	2	0	Yes
ath-miR172d-5p	AT1G34130.1	5	5	0	No
ath-miR838	AT4G14140.1	5	4	0	No
ath-miR838	AT4G14140.2	5	4	0	No
ath-miR166e-5p	AT5G35670.1	3.5	4	1	Yes
ath-miR165a-5p	AT5G35670.1	4.5	5	1	Yes
ath-miR172d-3p	AT4G30130.1	4	4	0	Yes
ath-miR172c	AT4G30130.1	4	4	0	Yes
ath-miR173-5p	AT5G41840.1	5	5	0	No
ath-miR156b-5p	AT2G29260.1	3.5	4	1	Yes
ath-miR156c-5p	AT2G29260.1	3.5	4	1	Yes
ath-miR156g	AT2G29260.1	3.5	4	1	Yes
ath-miR156a-5p	AT2G29260.1	3.5	4	1	Yes
ath-miR156e	AT2G29260.1	3.5	4	1	Yes
ath-miR156f-5p	AT2G29260.1	3.5	4	1	Yes
ath-miR156d-5p	AT2G29260.1	3.5	4	1	Yes
ath-miR472-3p	AT1G52730.1	5	5	0	Yes
ath-miR472-3p	AT1G52730.2	5	5	0	Yes
ath-miR859	AT5G42460.1	3.5	3	1	Yes
ath-miR170-3p	AT1G58210.1	5	5	0	Yes
ath-miR396b-5p	AT3G28610.1	4.5	5	1	Yes
ath-miR396b-5p	AT5G40010.1	4	4	1	Yes
ath-miR396a-5p	AT5G40010.1	5	5	1	Yes
ath-miR838	AT1G28250.1	4	3	1	No
ath-miR169b-5p	AT5G38840.1	5	4	1	Yes
ath-miR169c	AT5G38840.1	5	4	1	Yes
ath-miR169a-5p	AT5G38840.1	5	4	1	Yes
ath-miR842	AT3G43610.1	4	5	0	Yes
ath-miR781b	AT1G45150.1	5	5	0	Yes
ath-miR781a	AT1G45150.1	5	5	0	Yes
ath-miR172d-5p	AT1G75100.1	5	3	0	No
ath-miR161.1	AT5G04410.1	4.5	4	1	Yes
ath-miR397b	AT5G08050.1	4.5	6	0	Yes
ath-miR397a	AT5G08050.1	5	6	0	Yes
ath-miR859	AT5G41490.1	3.5	3	0	Yes
ath-miR408-3p	AT2G47020.2	0	0	0	Yes
ath-miR408-3p	AT3G51240.1	5	4	1	Yes
ath-miR408-3p	AT2G47020.1	0	0	0	Yes
ath-miR408-3p	AT3G51240.2	5	4	1	Yes
ath-miR842	AT5G19620.1	5	6	1	No
ath-miR172b-3p	AT2G40250.1	5	6	0	Yes
ath-miR172a	AT2G40250.1	5	6	0	Yes
ath-miR2111a-5p	AT2G19590.1	3.5	3	0	Yes
ath-miR2111b-5p	AT2G19590.1	3.5	3	0	Yes
ath-miR172d-3p	AT2G22490.1	4.5	5	0	No
ath-miR172d-3p	AT2G22490.2	4.5	5	0	No
ath-miR172c	AT2G22490.2	4.5	5	0	No
ath-miR172c	AT2G22490.1	4.5	5	0	No
ath-miR838	AT5G43130.1	3.5	3	0	No
ath-miR838	AT5G43130.2	3.5	3	0	No
ath-miR172d-5p	AT1G72660.1	5	6	0	Yes
ath-miR172d-5p	AT1G72660.2	5	6	0	Yes
ath-miR172d-5p	AT1G72660.3	5	6	0	Yes
ath-miR172d-5p	AT5G36940.1	5	6	1	Yes
ath-miR393a-3p	AT5G15680.1	5	4	0	No
ath-miR2111b-5p	AT2G25730.2	5	6	0	No
ath-miR2111a-5p	AT2G25730.2	5	6	0	No
ath-miR2111b-5p	AT1G07010.1	3	3	0	No
ath-miR2111a-5p	AT1G07010.3	3	3	0	No
ath-miR2111b-5p	AT1G07010.2	3	3	0	No
ath-miR2111a-5p	AT1G07010.1	3	3	0	No
ath-miR2111b-5p	AT1G07010.3	3	3	0	No
ath-miR2111a-5p	AT1G07010.2	3	3	0	No
ath-miR156j	AT3G29230.1	4	4	0	Yes
ath-miR394a	AT4G14850.1	4	3	1	No
ath-miR394b-5p	AT4G14850.1	4	3	1	No
ath-miR164c-5p	AT2G40810.2	4.5	5	0	No
ath-miR164b-5p	AT2G40810.1	4	4	0	No
ath-miR164a	AT2G40810.1	4	4	0	No
ath-miR164c-5p	AT2G40810.1	4.5	5	0	No
ath-miR164b-5p	AT2G40810.2	4	4	0	No
ath-miR164a	AT2G40810.2	4	4	0	No
ath-miR172b-5p	AT2G03820.1	3	4	0	Yes
ath-miR172e-5p	AT2G03820.1	3	4	0	Yes
ath-miR838	AT5G46910.1	5	4	1	No
ath-miR472-3p	AT1G62630.1	5	3	2	No
ath-miR472-3p	AT1G63360.1	5	3	2	No
ath-miR157c-3p	AT2G20510.1	5	3	2	Yes
ath-miR859	AT3G23633.1	5	5	1	No
ath-miR859	AT3G23633.2	5	5	1	No
ath-miR393b-3p	AT1G09970.2	5	5	1	Yes
ath-miR393b-3p	AT1G09970.1	5	5	1	Yes
ath-miR4228-5p	AT1G14550.1	5	5	1	Yes
